Total_Trans_Ct,Total_Revolving_Bal,Total_Relationship_Count,Months_Inactive_12_mon,Target
-0.9702856200111142,-0.47680555992043105,0.7638417007469629,-1.4631379688590884,1
-1.3531162118279692,-0.3699262107166354,1.4070077056049006,-1.4631379688590884,1
-1.906093733341204,-1.4313487131543299,0.12067569588902496,-1.4631379688590884,1
-1.906093733341204,1.6607814241554815,-0.5224903089689129,2.038669884291078,1
-1.5657998739484442,-1.4313487131543299,0.7638417007469629,-1.4631379688590884,1
-1.7359468036448242,0.10058862543340741,-0.5224903089689129,-1.4631379688590884,1
-1.4381896766761593,1.349971362677777,1.4070077056049006,-1.4631379688590884,1
-1.2255060145556842,0.2836348671732413,-1.1656563138268508,-0.29586868447569964,1
-1.7359468036448242,1.6607814241554815,0.7638417007469629,-0.29586868447569964,1
-1.3956529442520642,0.628842880118834,1.4070077056049006,0.8714005999076893,1
-0.9702856200111142,0.3708582441096722,0.7638417007469629,0.8714005999076893,1
-1.6508733387966341,0.5182780361149075,1.4070077056049006,-0.29586868447569964,1
-1.3531162118279692,0.6153293991850208,0.7638417007469629,-1.4631379688590884,1
-1.5232631415243492,-0.5959698917913296,0.7638417007469629,-0.29586868447569964,1
-1.608336606372539,-0.2372483979119236,0.7638417007469629,-1.4631379688590884,1
-1.608336606372539,1.4703641928153859,1.4070077056049006,-0.29586868447569964,1
-1.8635570009171092,0.15464254916866035,0.12067569588902496,2.038669884291078,1
-1.480726409100254,1.6607814241554815,-1.1656563138268508,-0.29586868447569964,1
-1.8635570009171092,-0.009976218570519108,1.4070077056049006,-1.4631379688590884,1
-1.608336606372539,0.7799481669242003,0.7638417007469629,-0.29586868447569964,1
-2.0762406630375843,-1.4313487131543299,-1.1656563138268508,0.8714005999076893,0
-1.9911671981893941,-0.5959698917913296,0.12067569588902496,-0.29586868447569964,1
-1.778483536068919,0.4851085829137296,-0.5224903089689129,0.8714005999076893,1
-1.8635570009171092,-1.4313487131543299,0.12067569588902496,-0.29586868447569964,1
-1.8210202684930141,0.6190148939851517,1.4070077056049006,-1.4631379688590884,1
-1.778483536068919,0.25660790530561484,0.12067569588902496,-1.4631379688590884,1
-1.0553590848593042,-0.1905654637769324,-0.5224903089689129,0.8714005999076893,1
-1.9911671981893941,-1.4313487131543299,0.7638417007469629,-0.29586868447569964,1
-1.6934100712207292,0.7934616478580135,-0.5224903089689129,-0.29586868447569964,1
-1.7359468036448242,1.6607814241554815,0.12067569588902496,-1.4631379688590884,1
-1.5657998739484442,0.399113704244009,0.7638417007469629,-0.29586868447569964,1
-1.7359468036448242,0.6521843471863297,1.4070077056049006,-0.29586868447569964,1
-0.9277488875870192,0.9199969693291739,0.12067569588902496,-0.29586868447569964,1
-1.1829692821315891,1.391740303745927,1.4070077056049006,-0.29586868447569964,1
-1.8210202684930141,-1.4313487131543299,-1.1656563138268508,0.8714005999076893,1
-1.5657998739484442,-0.34289924884900896,-0.5224903089689129,0.8714005999076893,1
-2.0762406630375843,-0.6881072617946017,0.7638417007469629,2.038669884291078,0
-1.5657998739484442,-0.7212767149957797,-1.1656563138268508,-0.29586868447569964,1
-1.5657998739484442,1.2762614666751593,0.12067569588902496,-1.4631379688590884,1
-1.3531162118279692,1.6607814241554815,-0.5224903089689129,-0.29586868447569964,1
-1.3956529442520642,-1.4313487131543299,0.7638417007469629,-0.29586868447569964,1
-1.778483536068919,1.0932152249353255,-1.1656563138268508,0.8714005999076893,1
-1.5657998739484442,-1.4313487131543299,-0.5224903089689129,-0.29586868447569964,1
-1.608336606372539,0.3254038082413913,1.4070077056049006,-0.29586868447569964,1
-1.608336606372539,1.050217785600465,-0.5224903089689129,-0.29586868447569964,1
-1.608336606372539,0.3315462995749428,0.12067569588902496,0.8714005999076893,1
-1.0553590848593042,0.07601866009920151,0.7638417007469629,-1.4631379688590884,1
-1.480726409100254,0.4715951019799164,1.4070077056049006,0.8714005999076893,1
-1.948630465765299,-0.4387221136524119,-1.1656563138268508,0.8714005999076893,0
-1.1404325497074943,1.245549010007402,-0.5224903089689129,2.038669884291078,1
-1.2680427469797793,1.6607814241554815,0.12067569588902496,-0.29586868447569964,1
-2.118777395461679,-1.4313487131543299,-1.8088223186847887,0.8714005999076893,0
-1.3956529442520642,1.2713474736083181,1.4070077056049006,2.038669884291078,1
-1.0553590848593042,1.4715926910820962,-1.1656563138268508,-0.29586868447569964,1
-1.5232631415243492,0.8782280282610239,0.12067569588902496,-0.29586868447569964,1
-1.6934100712207292,-0.22987740831166184,0.12067569588902496,-1.4631379688590884,1
-1.608336606372539,0.7222087483888164,0.12067569588902496,2.038669884291078,1
-1.3531162118279692,1.045303792533624,0.12067569588902496,-0.29586868447569964,1
-2.118777395461679,-1.4313487131543299,-1.1656563138268508,2.038669884291078,0
-1.5657998739484442,0.10550261850024859,0.7638417007469629,0.8714005999076893,1
-1.6508733387966341,1.1509546434707092,-1.1656563138268508,2.038669884291078,1
-1.778483536068919,0.5760174546502914,0.12067569588902496,-0.29586868447569964,1
-1.3956529442520642,0.42982616091176634,0.12067569588902496,-1.4631379688590884,1
-1.2680427469797793,0.8008326374582753,0.7638417007469629,0.8714005999076893,1
-1.5657998739484442,0.3720867423763825,1.4070077056049006,0.8714005999076893,1
-2.033703930613489,-0.07140113190603384,-1.1656563138268508,-0.29586868447569964,1
-2.118777395461679,0.20255398157036186,1.4070077056049006,-0.29586868447569964,1
-1.0128223524352091,0.7344937310559194,-0.5224903089689129,-0.29586868447569964,1
-1.2255060145556842,-0.16108150537588534,0.7638417007469629,0.8714005999076893,1
-1.8635570009171092,1.062502768267568,0.12067569588902496,-0.29586868447569964,1
-1.2680427469797793,0.4457966383790002,1.4070077056049006,-0.29586868447569964,1
-1.7359468036448242,0.9421099381299592,-0.5224903089689129,0.8714005999076893,1
-1.3531162118279692,0.42982616091176634,0.7638417007469629,0.8714005999076893,1
-1.778483536068919,1.6607814241554815,1.4070077056049006,2.038669884291078,1
-0.33223463364968925,0.7811766651909106,0.12067569588902496,2.038669884291078,1
-1.778483536068919,0.8082036270585371,1.4070077056049006,-1.4631379688590884,1
-1.2680427469797793,0.9015694953285195,1.4070077056049006,0.8714005999076893,1
-1.0128223524352091,0.6509558489196193,0.12067569588902496,2.038669884291078,1
-1.5232631415243492,0.4519391297125517,1.4070077056049006,-0.29586868447569964,1
-2.246387592733964,-1.4313487131543299,-1.1656563138268508,2.038669884291078,0
-1.906093733341204,0.30943333077415747,-1.1656563138268508,0.8714005999076893,1
-1.608336606372539,0.06619067396551916,0.7638417007469629,2.038669884291078,1
-1.2680427469797793,0.9150829762623327,0.7638417007469629,0.8714005999076893,1
-1.4381896766761593,1.0944437232020356,0.12067569588902496,-0.29586868447569964,1
-1.3956529442520642,-1.4313487131543299,0.7638417007469629,-0.29586868447569964,1
-2.161314127885774,-0.4030956639178134,0.12067569588902496,0.8714005999076893,1
-1.5232631415243492,-1.4313487131543299,0.7638417007469629,0.8714005999076893,1
-1.8635570009171092,-1.4313487131543299,-0.5224903089689129,-0.29586868447569964,1
-1.2680427469797793,0.9679084017308753,0.12067569588902496,0.8714005999076893,1
-1.310579479403874,-1.4313487131543299,0.12067569588902496,2.038669884291078,1
-1.5232631415243492,1.07110225613454,0.7638417007469629,2.038669884291078,1
-1.906093733341204,1.5661870576187888,0.7638417007469629,-1.4631379688590884,1
-1.3956529442520642,-0.33184276444861627,1.4070077056049006,2.038669884291078,1
-1.480726409100254,0.04284920689802356,0.7638417007469629,2.038669884291078,1
-0.9702856200111142,0.6644693298534327,0.7638417007469629,0.8714005999076893,1
-1.948630465765299,1.3327723869438328,-0.5224903089689129,-0.29586868447569964,1
-1.9911671981893941,0.5686464650500297,-1.1656563138268508,0.8714005999076893,0
-1.8210202684930141,0.9765078895978474,0.12067569588902496,2.038669884291078,1
-1.6508733387966341,1.0907582284019048,0.7638417007469629,0.8714005999076893,1
-1.3531162118279692,0.12147309596748242,1.4070077056049006,-0.29586868447569964,1
-2.118777395461679,0.8769995299943136,-0.5224903089689129,0.8714005999076893,1
-1.310579479403874,-1.4313487131543299,-0.5224903089689129,0.8714005999076893,1
-1.1829692821315891,-0.29375931818059714,-1.1656563138268508,0.8714005999076893,1
-1.8635570009171092,-0.2876168268470457,1.4070077056049006,-1.4631379688590884,1
-1.480726409100254,1.5661870576187888,0.7638417007469629,-0.29586868447569964,1
-1.4381896766761593,0.9765078895978474,1.4070077056049006,0.8714005999076893,1
